	clade	genus	ts	te	ts.1	te.1	ts.2	te.2	ts.3	te.3	ts.4	te.4	ts.5	te.5	ts.6	te.6	ts.7	te.7	ts.8	te.8	ts.9	te.9
140	0.0	Hemitrygon	3.022775635903578	0.0	2.879399415681952	0.0	2.973863196376901	0.0	2.908100129836846	0.0	4.002069127690232	0.0	3.1600850696531606	0.0	3.271000393365598	0.0	3.4930999571822627	0.0	3.619566923430239	0.0	4.832412612530025	0.0
141	0.0	Heptranchias	77.5029194035213	0.0	85.22066146349769	0.0	77.22290585677324	0.0	67.82973294887874	0.0	84.0589741390991	0.0	74.34204526373014	0.0	82.93700390063054	0.0	71.20446492574085	0.0	68.20588204620391	0.0	84.10445833609499	0.0
142	0.0	Hessinodon	85.47220842757382	69.89491127981145	88.23028419969776	75.7105214998788	87.21751767773915	66.75030143080919	79.9927917523065	71.69185726571392	88.02348241978524	63.838822979848445	84.69719176923248	81.36286735319264	87.06004438915792	67.9159546415543	84.56556282082427	82.19889175868815	76.37726264461236	72.23606770262695	85.15466247980784	80.01078671538158
143	0.0	Heterobatis	65.20797310984223	45.27623473016156	63.91090502878862	50.198963778005606	65.1666983473284	45.05301655027927	63.4740285977603	52.59798054420422	64.65802883431765	47.3114285623429	64.32762182460587	44.82730644840413	63.25806085551668	43.55424266408402	62.997132697545176	51.71740271202548	63.54152402154562	53.36843767177081	63.07302745986637	43.54661311930381
144	0.0	Heterodontus	143.6258862841966	0.0	139.14885897882965	0.0	138.77300148923698	0.0	138.68267078982507	0.0	139.60355632793642	0.0	143.32297557474402	0.0	140.05093325083976	0.0	140.87382681880044	0.0	140.5868424871715	0.0	139.92009743046532	0.0
145	0.0	Heterotorpedo	68.11229948147711	32.95328346624168	72.88429464208158	36.18471584731836	69.74032086992995	34.4426988098008	71.06017313055348	36.615261864159024	66.3040255425024	35.61493639523454	65.97182944191445	34.22626476969621	68.72158584495445	35.115037072626485	71.37482124656212	33.84789203711169	73.60341470672489	33.33611868890249	69.94200348218273	33.63987294995394
146	0.0	Hexanchus	138.90558898719232	0.0	135.43331883815958	0.0	135.33665699257077	0.0	135.78673204706843	0.0	134.9831387706391	0.0	139.34966044245132	0.0	135.22039985549674	0.0	133.02676618465574	0.0	135.38975580127607	0.0	134.33576449200874	0.0
147	0.0	Hexatrygon	52.08026255844405	0.0	54.94805195349706	0.0	52.35858496714029	0.0	55.70640224047352	0.0	58.35749804237641	0.0	76.8092546588076	0.0	58.41220622662852	0.0	59.56177876763276	0.0	52.02592477669906	0.0	60.61531600076759	0.0
148	0.0	Himantura	53.43373695616992	0.0	57.20643730707383	0.0	55.079809625858175	0.0	51.77725994665973	0.0	67.00975164294375	0.0	49.81459865090803	0.0	55.37906150114533	0.0	50.97371324073713	0.0	55.30849285354186	0.0	55.63475787147156	0.0
149	0.0	Hispidaspis	137.40993902839182	35.195217115037494	121.33548434899215	34.225009504107994	116.17371702470312	33.49770817331236	116.77930915341064	34.21083602579319	121.47085132610196	33.62173745559159	113.91917087652988	33.85397227359731	118.33708116561992	34.749798052761854	124.75435592339451	33.29435628600356	119.66771900339802	36.053415518293455	118.99653389539095	34.22342661396925
