	clade	species	ts	te	ts.1	te.1	ts.2	te.2	ts.3	te.3	ts.4	te.4	ts.5	te.5	ts.6	te.6	ts.7	te.7	ts.8	te.8	ts.9	te.9
286	0.0	Dasyatis_tricuspidatus	62.781324179414426	33.76195034690031	62.0882660835894	33.91383015787808	59.75010742867556	34.02922259233893	61.48297793469384	33.96355393155198	63.217795651642994	33.94668050516255	62.6644202816042	33.176036005387694	62.700388098172816	33.78683512574879	59.49173233027618	32.849391386352714	60.781654661183374	33.904632209783074	62.70592265689677	33.69790772513784
287	0.0	Dasyatis_vicaryi	56.47254437879299	54.000717884534986	56.516258736002285	45.93128008148416	59.44789406443022	45.03545872048242	52.75430883057823	50.020172311861245	58.38080198387763	52.261163375821205	52.450731039130325	50.12211337377767	55.19447828950245	42.62723400966763	54.843442882453495	51.73352129805256	57.6942871153054	47.56096807785092	55.236273566222856	54.33178703985679
288	0.0	Dasyatis_wochadunensis	55.67973461751816	33.90002625866492	59.64732272271706	40.70969646650784	55.17209543209725	42.23079403363234	54.96978710765495	39.2795928897604	56.68776977543191	40.46391072668128	56.44902596246953	45.85948778351571	55.846985209505625	43.747552212747706	58.12408830176105	36.2302806016952	57.29400711217045	41.07179506823084	55.34595201994237	40.96025892642069
289	0.0	Dasyrhombodus_bondoni	73.37012095498747	65.94245893166607	71.78851714474868	66.13211662108074	70.94300461894277	64.87604496062517	70.83616048880776	66.38958470236844	71.92303986673222	65.81330670849309	77.53067102864611	66.52173836178527	71.78461504303336	66.3465111915506	72.43749230203954	66.00409598722094	71.89315025429495	65.80838426706484	72.54061687551233	66.3434499317342
290	0.0	Deania_angoumeensis	45.89183313378819	41.59537976506454	49.49871714300656	39.28109140304298	52.0988160899588	39.17041568441652	49.53558204187378	40.3146287259763	49.2893859389857	39.3459353922345	54.80917013104776	34.05378603136201	51.413549558959645	35.50308260881674	52.1216680542934	38.38738368905648	48.03552918291731	46.13479185292804	51.36103592789975	35.98684625107735
291	0.0	Deania_calcea	24.441476052196325	0.0	27.02701000654584	0.0	23.97546641650345	0.0	23.09567442595127	0.0	25.57349987126188	0.0	22.872047920658385	0.0	25.51648468872089	0.0	25.81907637775712	0.0	23.778156345147643	0.0	26.53125621169945	0.0
292	0.0	Delpitia_reticulata	65.20975998100272	58.70174767908335	67.08600996087829	59.029453274622135	65.56230949922299	59.16915059523506	63.45517425526933	58.41432955642206	64.29411512396797	59.61026863939588	65.42333481353778	58.43446015356944	65.36691499957841	59.10405514471383	64.62906444283166	60.10456739617081	63.66823833919901	59.2973079390755	63.66677119715408	59.42040394860359
293	0.0	Delpitoscyllium_africanum	65.25484829123612	55.7910682375047	65.3935397197042	55.4769101983151	64.84741456280891	56.53273207301999	65.04073175641575	55.10245710718759	64.8215498328285	55.63638052180955	66.18073876668376	56.03506469654531	63.43919407254909	55.499495175983135	65.6975579333781	55.577457266656936	62.59866466497834	56.90333263357014	64.07572172046719	56.02687187582409
294	0.0	Dipturus_batis	3.367380798424109	0.0	3.800847982015244	0.0	3.4118466906579275	0.0	3.4021069252716694	0.0	3.302192765098161	0.0	4.536009222562097	0.0	3.6526900365610313	0.0	3.735523616634362	0.0	3.4686139174063726	0.0	3.452304463015568	0.0
295	0.0	Dipturus_casieri	32.90102497781217	23.64081096584385	33.07306026027668	23.141743971393428	33.82895286955457	24.04473829905251	32.29691167586057	23.75999034991496	34.607907178922616	23.395161514999483	32.52534285714571	23.59052494914572	33.79233608205256	23.94037462686704	35.014155347519505	23.000105591229563	34.31543532319564	23.186650838926827	34.05091603600982	24.190038234750045
